currency,month,native_high_rows,candidate_primary_high_rows,usd_40_50_band,count_basis
USD,2025-06,44,44,True,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-07,47,47,True,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-08,38,38,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-09,43,43,True,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-10,27,27,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-11,29,29,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2025-12,48,48,True,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2026-07,0,5,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2026-08,0,15,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
USD,2026-09,0,4,False,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
