weekend_id,symbol,era,friday_close_utc,sunday_open_utc,friday_close,sunday_open,gap_raw,gap_pips,gap_dir,trade_side,atr_d1,gap_size_atr,high_5d,low_5d,range_5d,range_pos,range_bucket,is_conditioned,triggered,filled_by_timestop,filled_full_week,fill_time_utc,fill_elapsed_min,exit_reason,exit_time_utc,exit_price,mae_pips,mae_bp,gross_pnl_pips,gross_pnl_bp,spread_pips,net_pnl_pips,net_pnl_bp
2018-03-30_2018-04-01,EURUSD.DWX,IS,2018-03-30T20:50:00Z,2018-04-01T21:05:00Z,1.23256,1.23174,-0.00082,-8.2,-1,LONG,0.00892,0.0919,1.24766,1.22839,0.01927,0.2164,LOWER_THIRD,0,0,1,1,2018-04-02T01:00:00Z,235,FILL,2018-04-02T01:00:00Z,1.23256,6.7,5.44,8.2,6.66,0.5,7.7,6.25
2018-04-06_2018-04-08,EURUSD.DWX,IS,2018-04-06T20:50:00Z,2018-04-08T21:05:00Z,1.22806,1.22814,8e-05,0.8,1,SHORT,0.00844,0.0095,1.2345,1.22151,0.01299,0.5042,MIDDLE_THIRD,0,0,0,1,2018-04-08T21:05:00Z,0,STOP,2018-04-08T21:05:00Z,1.22822,1.2,0.98,-0.8,-0.65,0.5,-1.3,-1.06
2018-04-13_2018-04-15,EURUSD.DWX,IS,2018-04-13T20:50:00Z,2018-04-15T21:05:00Z,1.233,1.23245,-0.00055,-5.5,-1,LONG,0.00703,0.0782,1.23964,1.22602,0.01362,0.5125,MIDDLE_THIRD,0,0,1,1,2018-04-15T21:15:00Z,10,FILL,2018-04-15T21:15:00Z,1.233,0.2,0.16,5.5,4.46,0.5,5,4.06
2018-04-20_2018-04-22,EURUSD.DWX,IS,2018-04-20T20:50:00Z,2018-04-22T21:05:00Z,1.22896,1.22774,-0.00122,-12.2,-1,LONG,0.00701,0.1741,1.24138,1.22499,0.01639,0.2422,LOWER_THIRD,0,0,0,0,,,STOP,2018-04-23T01:15:00Z,1.22652,12.3,10.02,-12.2,-9.94,0.5,-12.7,-10.34
2018-04-27_2018-04-29,EURUSD.DWX,IS,2018-04-27T20:50:00Z,2018-04-29T21:05:00Z,1.21294,1.21245,-0.00049,-4.9,-1,LONG,0.00748,0.0655,1.22895,1.20555,0.0234,0.3158,LOWER_THIRD,0,0,1,1,2018-04-29T21:40:00Z,35,FILL,2018-04-29T21:40:00Z,1.21294,0.9,0.74,4.9,4.04,0.5,4.4,3.63
2018-05-04_2018-05-06,EURUSD.DWX,IS,2018-05-04T20:50:00Z,2018-05-06T21:05:00Z,1.19635,1.19582,-0.00053,-5.3,-1,LONG,0.00822,0.0645,1.21388,1.19106,0.02282,0.2318,LOWER_THIRD,0,0,1,1,2018-05-06T21:05:00Z,0,FILL,2018-05-06T21:05:00Z,1.19635,2.5,2.09,5.3,4.43,0.5,4.8,4.01
2018-05-11_2018-05-13,EURUSD.DWX,IS,2018-05-11T20:55:00Z,2018-05-13T21:05:00Z,1.19388,1.19387,-1e-05,-0.1,-1,LONG,0.00847,0.0012,1.1978,1.18227,0.01553,0.7476,UPPER_THIRD,1,0,1,1,2018-05-13T21:05:00Z,0,FILL,2018-05-13T21:05:00Z,1.19388,0,0,0.1,0.08,0.5,-0.4,-0.34
2018-05-18_2018-05-20,EURUSD.DWX,IS,2018-05-18T20:55:00Z,2018-05-20T21:05:00Z,1.17693,1.17707,0.00014,1.4,1,SHORT,0.0085,0.0165,1.19961,1.17499,0.02462,0.0788,LOWER_THIRD,1,0,0,1,2018-05-20T21:10:00Z,5,STOP,2018-05-20T21:10:00Z,1.17721,2.4,2.04,-1.4,-1.19,0.5,-1.9,-1.61
2018-05-25_2018-05-27,EURUSD.DWX,IS,2018-05-25T20:55:00Z,2018-05-27T21:05:00Z,1.16445,1.16818,0.00373,37.3,1,SHORT,0.00844,0.4421,1.18296,1.16445,0.01851,0,LOWER_THIRD,1,1,0,1,2018-05-28T10:05:00Z,780,STOP,2018-05-28T04:50:00Z,1.17191,39.4,33.73,-37.3,-31.93,0.5,-37.8,-32.36
2018-06-01_2018-06-03,EURUSD.DWX,IS,2018-06-01T20:55:00Z,2018-06-03T21:05:00Z,1.16534,1.16567,0.00033,3.3,1,SHORT,0.00963,0.0343,1.17282,1.151,0.02182,0.6572,MIDDLE_THIRD,0,0,0,1,2018-06-05T14:00:00Z,2455,STOP,2018-06-03T21:05:00Z,1.166,5.1,4.38,-3.3,-2.83,0.5,-3.8,-3.26
2018-06-08_2018-06-10,EURUSD.DWX,IS,2018-06-08T20:55:00Z,2018-06-10T21:05:00Z,1.17612,1.17733,0.00121,12.1,1,SHORT,0.00951,0.1272,1.18399,1.16526,0.01873,0.5798,MIDDLE_THIRD,0,0,0,1,2018-06-12T00:00:00Z,1615,STOP,2018-06-10T23:45:00Z,1.17854,12.3,10.45,-12.1,-10.28,0.5,-12.6,-10.7
2018-06-15_2018-06-17,EURUSD.DWX,IS,2018-06-15T20:55:00Z,2018-06-17T21:05:00Z,1.16047,1.15855,-0.00192,-19.2,-1,LONG,0.01041,0.1844,1.18516,1.15433,0.03083,0.1992,LOWER_THIRD,0,0,0,1,2018-06-18T09:10:00Z,725,STOP,2018-06-18T07:10:00Z,1.15663,19.5,16.83,-19.2,-16.57,0.5,-19.7,-17
2018-06-22_2018-06-24,EURUSD.DWX,IS,2018-06-22T20:55:00Z,2018-06-24T21:05:00Z,1.16569,1.16639,0.0007,7,1,SHORT,0.00951,0.0736,1.16749,1.15082,0.01667,0.892,UPPER_THIRD,0,0,1,1,2018-06-24T21:20:00Z,15,FILL,2018-06-24T21:20:00Z,1.16569,3,2.57,7,6,0.5,6.5,5.57
2018-06-29_2018-07-01,EURUSD.DWX,IS,2018-06-29T20:55:00Z,2018-07-01T21:05:00Z,1.16825,1.16845,0.0002,2,1,SHORT,0.01046,0.0191,1.17201,1.15272,0.01929,0.8051,UPPER_THIRD,0,0,1,1,2018-07-01T21:05:00Z,0,FILL,2018-07-01T21:05:00Z,1.16825,0,0,2,1.71,0.5,1.5,1.28
2018-07-06_2018-07-08,EURUSD.DWX,IS,2018-07-06T20:55:00Z,2018-07-08T21:05:00Z,1.17419,1.17354,-0.00065,-6.5,-1,LONG,0.00884,0.0735,1.17673,1.15912,0.01761,0.8558,UPPER_THIRD,1,0,1,1,2018-07-08T21:05:00Z,0,FILL,2018-07-08T21:05:00Z,1.17419,0,0,6.5,5.54,0.5,6,5.11
2018-07-13_2018-07-15,EURUSD.DWX,IS,2018-07-13T20:55:00Z,2018-07-15T21:05:00Z,1.16818,1.16828,0.0001,1,1,SHORT,0.008,0.0125,1.17906,1.1613,0.01776,0.3874,MIDDLE_THIRD,0,0,0,1,2018-07-15T21:05:00Z,0,STOP,2018-07-15T21:05:00Z,1.16838,4.5,3.85,-1,-0.86,0.5,-1.5,-1.28
2018-07-20_2018-07-22,EURUSD.DWX,IS,2018-07-20T20:55:00Z,2018-07-22T21:05:00Z,1.17194,1.17279,0.00085,8.5,1,SHORT,0.00734,0.1158,1.17446,1.15749,0.01697,0.8515,UPPER_THIRD,0,0,0,1,2018-07-23T06:55:00Z,590,STOP,2018-07-22T23:00:00Z,1.17364,12.3,10.49,-8.5,-7.25,0.5,-9,-7.67
2018-07-27_2018-07-29,EURUSD.DWX,IS,2018-07-27T20:55:00Z,2018-07-29T21:05:00Z,1.16563,1.16542,-0.00021,-2.1,-1,LONG,0.00757,0.0278,1.17502,1.16203,0.01299,0.2771,LOWER_THIRD,0,0,1,1,2018-07-29T21:05:00Z,0,FILL,2018-07-29T21:05:00Z,1.16563,1.6,1.37,2.1,1.8,0.5,1.6,1.37
2018-08-03_2018-08-05,EURUSD.DWX,IS,2018-08-03T20:55:00Z,2018-08-05T21:05:00Z,1.15634,1.15691,0.00057,5.7,1,SHORT,0.0074,0.077,1.17459,1.15602,0.01857,0.0172,LOWER_THIRD,1,0,1,1,2018-08-05T22:50:00Z,105,FILL,2018-08-05T22:50:00Z,1.15634,1.4,1.21,5.7,4.93,0.5,5.2,4.49
2018-08-10_2018-08-12,EURUSD.DWX,IS,2018-08-10T20:55:00Z,2018-08-12T21:05:00Z,1.14079,1.13766,-0.00313,-31.3,-1,LONG,0.00707,0.4424,1.16281,1.13881,0.024,0.0825,LOWER_THIRD,0,1,1,1,2018-08-12T23:10:00Z,125,FILL,2018-08-12T23:10:00Z,1.14079,4.3,3.78,31.3,27.51,0.5,30.8,27.07
2018-08-17_2018-08-19,EURUSD.DWX,IS,2018-08-17T20:55:00Z,2018-08-19T21:05:00Z,1.14375,1.14375,0,0,0,LONG,0.0072,0,1.14449,1.1301,0.01439,0.9486,UPPER_THIRD,0,0,0,0,,,STOP,2018-08-19T21:05:00Z,1.14375,0.2,0.17,0,0,0.5,-0.5,-0.44
2018-08-24_2018-08-26,EURUSD.DWX,IS,2018-08-24T20:55:00Z,2018-08-26T21:05:00Z,1.162,1.16199,-1e-05,-0.1,-1,LONG,0.00846,0.0012,1.16395,1.13944,0.02451,0.9204,UPPER_THIRD,1,0,0,1,2018-08-26T21:05:00Z,0,STOP,2018-08-26T21:05:00Z,1.16198,0.5,0.43,-0.1,-0.09,0.5,-0.6,-0.52
2018-08-31_2018-09-02,EURUSD.DWX,IS,2018-08-31T20:55:00Z,2018-09-02T21:05:00Z,1.16,1.15927,-0.00073,-7.3,-1,LONG,0.00837,0.0872,1.17335,1.15846,0.01489,0.1034,LOWER_THIRD,0,0,1,1,2018-09-02T22:15:00Z,70,FILL,2018-09-02T22:15:00Z,1.16,0,0,7.3,6.3,0.5,6.8,5.87
2018-09-07_2018-09-09,EURUSD.DWX,IS,2018-09-07T20:55:00Z,2018-09-09T21:05:00Z,1.15509,1.15503,-6e-05,-0.6,-1,LONG,0.00823,0.0073,1.16592,1.15302,0.0129,0.1605,LOWER_THIRD,0,0,1,1,2018-09-09T21:05:00Z,0,FILL,2018-09-09T21:05:00Z,1.15509,0,0,0.6,0.52,0.5,0.1,0.09
2018-09-14_2018-09-16,EURUSD.DWX,IS,2018-09-14T20:55:00Z,2018-09-16T21:05:00Z,1.16213,1.16209,-4e-05,-0.4,-1,LONG,0.00805,0.005,1.17216,1.15263,0.01953,0.4864,MIDDLE_THIRD,0,0,1,1,2018-09-16T21:05:00Z,0,FILL,2018-09-16T21:05:00Z,1.16213,0,0,0.4,0.34,0.5,-0.1,-0.09
2018-09-21_2018-09-23,EURUSD.DWX,IS,2018-09-21T20:55:00Z,2018-09-23T21:00:00Z,1.17403,1.174,-3e-05,-0.3,-1,LONG,0.00843,0.0036,1.18025,1.1618,0.01845,0.6629,MIDDLE_THIRD,0,0,0,1,2018-09-23T21:00:00Z,0,STOP,2018-09-23T21:00:00Z,1.17397,0.9,0.77,-0.3,-0.26,0.5,-0.8,-0.68
2018-09-28_2018-09-30,EURUSD.DWX,IS,2018-09-28T20:55:00Z,2018-09-30T21:05:00Z,1.15966,1.16174,0.00208,20.8,1,SHORT,0.00841,0.2474,1.18152,1.15699,0.02453,0.1088,LOWER_THIRD,1,0,1,1,2018-10-01T01:30:00Z,265,FILL,2018-10-01T01:30:00Z,1.15966,0,0,20.8,17.9,0.5,20.3,17.47
2018-10-05_2018-10-07,EURUSD.DWX,IS,2018-10-05T20:55:00Z,2018-10-07T21:05:00Z,1.1518,1.15142,-0.00038,-3.8,-1,LONG,0.00825,0.046,1.16238,1.14634,0.01604,0.3404,MIDDLE_THIRD,0,0,1,1,2018-10-07T21:05:00Z,0,FILL,2018-10-07T21:05:00Z,1.1518,0,0,3.8,3.3,0.5,3.3,2.87
2018-10-12_2018-10-14,EURUSD.DWX,IS,2018-10-12T20:55:00Z,2018-10-14T21:05:00Z,1.15535,1.15407,-0.00128,-12.8,-1,LONG,0.00789,0.1622,1.16104,1.14322,0.01782,0.6807,UPPER_THIRD,1,0,1,1,2018-10-14T23:30:00Z,145,FILL,2018-10-14T23:30:00Z,1.15535,3.6,3.12,12.8,11.09,0.5,12.3,10.66
2018-10-19_2018-10-21,EURUSD.DWX,IS,2018-10-19T20:55:00Z,2018-10-21T21:05:00Z,1.15104,1.15163,0.00059,5.9,1,SHORT,0.00786,0.0751,1.16217,1.1433,0.01887,0.4102,MIDDLE_THIRD,0,0,1,1,2018-10-21T23:30:00Z,145,FILL,2018-10-21T23:30:00Z,1.15104,1.5,1.3,5.9,5.12,0.5,5.4,4.69
2018-10-26_2018-10-28,EURUSD.DWX,IS,2018-10-26T20:55:00Z,2018-10-28T21:05:00Z,1.13974,1.13935,-0.00039,-3.9,-1,LONG,0.00778,0.0501,1.155,1.13357,0.02143,0.2879,LOWER_THIRD,0,0,1,1,2018-10-28T21:20:00Z,15,FILL,2018-10-28T21:20:00Z,1.13974,0,0,3.9,3.42,0.5,3.4,2.98
2018-11-02_2018-11-04,EURUSD.DWX,IS,2018-11-02T20:55:00Z,2018-11-04T22:05:00Z,1.1386,1.13867,7e-05,0.7,1,SHORT,0.00782,0.009,1.14557,1.1301,0.01547,0.5495,MIDDLE_THIRD,0,0,0,1,2018-11-05T01:45:00Z,220,STOP,2018-11-04T22:05:00Z,1.13874,8.8,7.73,-0.7,-0.61,0.5,-1.2,-1.05
2018-11-09_2018-11-11,EURUSD.DWX,IS,2018-11-09T21:55:00Z,2018-11-11T22:05:00Z,1.1328,1.13259,-0.00021,-2.1,-1,LONG,0.0075,0.028,1.14996,1.13166,0.0183,0.0623,LOWER_THIRD,0,0,0,1,2018-11-12T01:00:00Z,175,STOP,2018-11-11T22:05:00Z,1.13238,3.4,3,-2.1,-1.85,0.5,-2.6,-2.3
2018-11-16_2018-11-18,EURUSD.DWX,IS,2018-11-16T21:55:00Z,2018-11-18T22:05:00Z,1.14132,1.14134,2e-05,0.2,1,SHORT,0.0082,0.0024,1.14204,1.12157,0.02047,0.9648,UPPER_THIRD,0,0,0,1,2018-11-18T23:10:00Z,65,STOP,2018-11-18T22:05:00Z,1.14136,1.7,1.49,-0.2,-0.18,0.5,-0.7,-0.61
2018-11-23_2018-11-25,EURUSD.DWX,IS,2018-11-23T21:55:00Z,2018-11-25T22:05:00Z,1.13329,1.13391,0.00062,6.2,1,SHORT,0.00825,0.0751,1.14723,1.13276,0.01447,0.0366,LOWER_THIRD,1,0,1,1,2018-11-25T22:25:00Z,20,FILL,2018-11-25T22:25:00Z,1.13329,0.9,0.79,6.2,5.47,0.5,5.7,5.03
2018-11-30_2018-12-02,EURUSD.DWX,IS,2018-11-30T21:55:00Z,2018-12-02T22:05:00Z,1.13182,1.13405,0.00223,22.3,1,SHORT,0.0081,0.2752,1.14015,1.12671,0.01344,0.3802,MIDDLE_THIRD,0,0,0,1,2018-12-05T05:10:00Z,3305,STOP,2018-12-03T05:50:00Z,1.13628,26.8,23.63,-22.3,-19.66,0.5,-22.8,-20.1
2018-12-07_2018-12-09,EURUSD.DWX,IS,2018-12-07T21:50:00Z,2018-12-09T22:05:00Z,1.14016,1.13916,-0.001,-10,-1,LONG,0.00771,0.1297,1.14237,1.13107,0.0113,0.8044,UPPER_THIRD,1,0,1,1,2018-12-09T23:10:00Z,65,FILL,2018-12-09T23:10:00Z,1.14016,0.5,0.44,10,8.78,0.5,9.5,8.34
2018-12-14_2018-12-16,EURUSD.DWX,IS,2018-12-14T21:50:00Z,2018-12-16T22:05:00Z,1.13003,1.13032,0.00029,2.9,1,SHORT,0.00798,0.0364,1.14427,1.12699,0.01728,0.1759,LOWER_THIRD,1,0,0,0,,,STOP,2018-12-16T22:05:00Z,1.13061,6.1,5.4,-2.9,-2.57,0.5,-3.4,-3.01
2018-12-21_2018-12-23,EURUSD.DWX,IS,2018-12-21T21:50:00Z,2018-12-23T22:05:00Z,1.13652,1.13679,0.00027,2.7,1,SHORT,0.00827,0.0327,1.14861,1.13019,0.01842,0.3436,MIDDLE_THIRD,0,0,0,1,2018-12-23T22:10:00Z,5,STOP,2018-12-23T22:05:00Z,1.13706,5.2,4.57,-2.7,-2.38,0.5,-3.2,-2.81
2018-12-28_2018-12-30,EURUSD.DWX,IS,2018-12-28T21:50:00Z,2018-12-30T22:05:00Z,1.144,1.14365,-0.00035,-3.5,-1,LONG,0.00826,0.0424,1.1474,1.13426,0.01314,0.7412,UPPER_THIRD,1,0,1,1,2018-12-30T23:00:00Z,55,FILL,2018-12-30T23:00:00Z,1.144,0.5,0.44,3.5,3.06,0.5,3,2.62
2019-01-04_2019-01-06,EURUSD.DWX,IS,2019-01-04T21:50:00Z,2019-01-06T22:05:00Z,1.13954,1.13952,-2e-05,-0.2,-1,LONG,0.00881,0.0023,1.14968,1.13043,0.01925,0.4732,MIDDLE_THIRD,0,0,1,1,2019-01-06T22:05:00Z,0,FILL,2019-01-06T22:05:00Z,1.13954,0,0,0.2,0.18,0.5,-0.3,-0.26
2019-01-11_2019-01-13,EURUSD.DWX,IS,2019-01-11T21:50:00Z,2019-01-13T22:05:00Z,1.14646,1.14583,-0.00063,-6.3,-1,LONG,0.009,0.07,1.15697,1.13952,0.01745,0.3977,MIDDLE_THIRD,0,0,1,1,2019-01-13T22:20:00Z,15,FILL,2019-01-13T22:20:00Z,1.14646,0,0,6.3,5.5,0.5,5.8,5.06
2019-01-18_2019-01-20,EURUSD.DWX,IS,2019-01-18T21:50:00Z,2019-01-20T22:05:00Z,1.13641,1.13602,-0.00039,-3.9,-1,LONG,0.00797,0.0489,1.14897,1.13532,0.01365,0.0799,LOWER_THIRD,0,0,1,1,2019-01-20T22:15:00Z,10,FILL,2019-01-20T22:15:00Z,1.13641,0.1,0.09,3.9,3.43,0.5,3.4,2.99
2019-01-25_2019-01-27,EURUSD.DWX,IS,2019-01-25T21:50:00Z,2019-01-27T22:05:00Z,1.14042,1.14002,-0.0004,-4,-1,LONG,0.0069,0.058,1.14175,1.12894,0.01281,0.8962,UPPER_THIRD,1,0,1,1,2019-01-27T22:05:00Z,0,FILL,2019-01-27T22:05:00Z,1.14042,0,0,4,3.51,0.5,3.5,3.07
2019-02-01_2019-02-03,EURUSD.DWX,IS,2019-02-01T21:50:00Z,2019-02-03T22:05:00Z,1.1454,1.14506,-0.00034,-3.4,-1,LONG,0.00645,0.0527,1.15141,1.139,0.01241,0.5157,MIDDLE_THIRD,0,0,1,1,2019-02-03T22:05:00Z,0,FILL,2019-02-03T22:05:00Z,1.1454,0,0,3.4,2.97,0.5,2.9,2.53
2019-02-08_2019-02-10,EURUSD.DWX,IS,2019-02-08T21:50:00Z,2019-02-10T22:05:00Z,1.13235,1.132,-0.00035,-3.5,-1,LONG,0.00585,0.0598,1.14603,1.1321,0.01393,0.0179,LOWER_THIRD,0,0,0,1,2019-02-10T23:00:00Z,55,STOP,2019-02-10T22:05:00Z,1.13165,3.9,3.45,-3.5,-3.09,0.5,-4,-3.53
2019-02-15_2019-02-17,EURUSD.DWX,IS,2019-02-15T21:50:00Z,2019-02-17T22:05:00Z,1.12926,1.12918,-8e-05,-0.8,-1,LONG,0.00589,0.0136,1.13414,1.1234,0.01074,0.5456,MIDDLE_THIRD,0,0,1,1,2019-02-17T22:05:00Z,0,FILL,2019-02-17T22:05:00Z,1.12926,0.3,0.27,0.8,0.71,0.5,0.3,0.27
2019-02-22_2019-02-24,EURUSD.DWX,IS,2019-02-22T21:50:00Z,2019-02-24T22:05:00Z,1.13319,1.13281,-0.00038,-3.8,-1,LONG,0.00558,0.0681,1.1371,1.12754,0.00956,0.591,MIDDLE_THIRD,0,0,1,1,2019-02-24T22:05:00Z,0,FILL,2019-02-24T22:05:00Z,1.13319,0,0,3.8,3.35,0.5,3.3,2.91
2019-03-01_2019-03-03,EURUSD.DWX,IS,2019-03-01T21:50:00Z,2019-03-03T22:05:00Z,1.13628,1.13759,0.00131,13.1,1,SHORT,0.00579,0.2261,1.14197,1.13281,0.00916,0.3788,MIDDLE_THIRD,0,0,1,1,2019-03-04T03:20:00Z,315,FILL,2019-03-04T03:20:00Z,1.13628,5.1,4.48,13.1,11.52,0.5,12.6,11.08
2019-03-08_2019-03-10,EURUSD.DWX,IS,2019-03-08T21:50:00Z,2019-03-10T21:05:00Z,1.1233,1.12305,-0.00025,-2.5,-1,LONG,0.00597,0.0419,1.1381,1.11762,0.02048,0.2773,LOWER_THIRD,0,0,1,1,2019-03-10T21:30:00Z,25,FILL,2019-03-10T21:30:00Z,1.1233,0,0,2.5,2.23,0.5,2,1.78
2019-03-15_2019-03-17,EURUSD.DWX,IS,2019-03-15T20:50:00Z,2019-03-17T21:05:00Z,1.13237,1.13204,-0.00033,-3.3,-1,LONG,0.00593,0.0556,1.13444,1.12216,0.01228,0.8314,UPPER_THIRD,1,0,1,1,2019-03-17T21:10:00Z,5,FILL,2019-03-17T21:10:00Z,1.13237,0,0,3.3,2.92,0.5,2.8,2.47
2019-03-22_2019-03-24,EURUSD.DWX,IS,2019-03-22T20:50:00Z,2019-03-24T21:05:00Z,1.13,1.12868,-0.00132,-13.2,-1,LONG,0.00669,0.1973,1.1448,1.12731,0.01749,0.1538,LOWER_THIRD,0,0,1,1,2019-03-25T03:50:00Z,405,FILL,2019-03-25T03:50:00Z,1.13,1.1,0.97,13.2,11.7,0.5,12.7,11.25
2019-03-29_2019-03-31,EURUSD.DWX,IS,2019-03-29T20:50:00Z,2019-03-31T21:05:00Z,1.12176,1.12257,0.00081,8.1,1,SHORT,0.00602,0.1346,1.13315,1.12097,0.01218,0.0649,LOWER_THIRD,1,0,0,1,2019-04-01T14:15:00Z,1030,STOP,2019-04-01T03:50:00Z,1.12338,8.1,7.22,-8.1,-7.22,0.5,-8.6,-7.66
2019-04-05_2019-04-07,EURUSD.DWX,IS,2019-04-05T20:50:00Z,2019-04-07T21:05:00Z,1.12169,1.12139,-0.0003,-3,-1,LONG,0.00573,0.0523,1.12545,1.11836,0.00709,0.4697,MIDDLE_THIRD,0,0,0,1,2019-04-07T21:20:00Z,15,STOP,2019-04-07T21:10:00Z,1.12109,3.5,3.12,-3,-2.68,0.5,-3.5,-3.12
2019-04-12_2019-04-14,EURUSD.DWX,IS,2019-04-12T20:50:00Z,2019-04-14T21:05:00Z,1.12981,1.13029,0.00048,4.8,1,SHORT,0.00476,0.1008,1.13239,1.12104,0.01135,0.7727,UPPER_THIRD,0,0,0,1,2019-04-15T13:40:00Z,995,STOP,2019-04-15T01:40:00Z,1.13077,6.1,5.4,-4.8,-4.25,0.5,-5.3,-4.69
2019-04-19_2019-04-21,EURUSD.DWX,IS,2019-04-19T20:50:00Z,2019-04-21T21:05:00Z,1.12405,1.12407,2e-05,0.2,1,SHORT,0.00451,0.0044,1.13236,1.12261,0.00975,0.1477,LOWER_THIRD,1,0,0,1,2019-04-21T21:10:00Z,5,STOP,2019-04-21T21:05:00Z,1.12409,3.1,2.76,-0.2,-0.18,0.5,-0.7,-0.62
2019-04-26_2019-04-28,EURUSD.DWX,IS,2019-04-26T20:50:00Z,2019-04-28T21:05:00Z,1.11474,1.11448,-0.00026,-2.6,-1,LONG,0.00492,0.0528,1.12619,1.11105,0.01514,0.2437,LOWER_THIRD,0,0,1,1,2019-04-28T21:10:00Z,5,FILL,2019-04-28T21:10:00Z,1.11474,0,0,2.6,2.33,0.5,2.1,1.88
2019-05-03_2019-05-05,EURUSD.DWX,IS,2019-05-03T20:50:00Z,2019-05-05T21:05:00Z,1.12014,1.11746,-0.00268,-26.8,-1,LONG,0.00541,0.4951,1.12647,1.11349,0.01298,0.5123,MIDDLE_THIRD,0,1,1,1,2019-05-06T11:15:00Z,850,FILL,2019-05-06T11:15:00Z,1.12014,7.8,6.98,26.8,23.98,0.5,26.3,23.54
2019-05-10_2019-05-12,EURUSD.DWX,IS,2019-05-10T20:50:00Z,2019-05-12T21:05:00Z,1.12342,1.12322,-0.0002,-2,-1,LONG,0.00569,0.0351,1.12534,1.11665,0.00869,0.7791,UPPER_THIRD,1,0,1,1,2019-05-12T21:05:00Z,0,FILL,2019-05-12T21:05:00Z,1.12342,0,0,2,1.78,0.5,1.5,1.34
2019-05-17_2019-05-19,EURUSD.DWX,IS,2019-05-17T20:55:00Z,2019-05-19T21:00:00Z,1.11558,1.11599,0.00041,4.1,1,SHORT,0.0051,0.0804,1.12633,1.1155,0.01083,0.0074,LOWER_THIRD,1,0,0,1,2019-05-20T03:05:00Z,365,STOP,2019-05-19T21:30:00Z,1.1164,6.1,5.47,-4.1,-3.67,0.5,-4.6,-4.12
2019-05-24_2019-05-26,EURUSD.DWX,IS,2019-05-24T20:55:00Z,2019-05-26T21:05:00Z,1.12017,1.12098,0.00081,8.1,1,SHORT,0.00458,0.1769,1.12121,1.11069,0.01052,0.9011,UPPER_THIRD,0,0,1,1,2019-05-27T06:45:00Z,580,FILL,2019-05-27T06:45:00Z,1.12017,5.2,4.64,8.1,7.23,0.5,7.6,6.78
2019-05-31_2019-06-02,EURUSD.DWX,IS,2019-05-31T20:50:00Z,2019-06-02T21:05:00Z,1.11684,1.11609,-0.00075,-7.5,-1,LONG,0.00423,0.1773,1.1215,1.11161,0.00989,0.5288,MIDDLE_THIRD,0,0,1,1,2019-06-02T21:35:00Z,30,FILL,2019-06-02T21:35:00Z,1.11684,1,0.9,7.5,6.72,0.5,7,6.27
2019-06-07_2019-06-09,EURUSD.DWX,IS,2019-06-07T20:50:00Z,2019-06-09T21:05:00Z,1.13309,1.13235,-0.00074,-7.4,-1,LONG,0.00598,0.1238,1.13476,1.11599,0.01877,0.911,UPPER_THIRD,1,0,0,1,2019-06-11T07:20:00Z,2055,STOP,2019-06-09T23:00:00Z,1.13161,9.2,8.12,-7.4,-6.54,0.5,-7.9,-6.98
2019-06-14_2019-06-16,EURUSD.DWX,IS,2019-06-14T20:50:00Z,2019-06-16T21:05:00Z,1.12104,1.12089,-0.00015,-1.5,-1,LONG,0.00624,0.024,1.13433,1.12024,0.01409,0.0568,LOWER_THIRD,0,0,1,1,2019-06-16T21:10:00Z,5,FILL,2019-06-16T21:10:00Z,1.12104,0.2,0.18,1.5,1.34,0.5,1,0.89
2019-06-21_2019-06-23,EURUSD.DWX,IS,2019-06-21T20:50:00Z,2019-06-23T21:05:00Z,1.13684,1.13698,0.00014,1.4,1,SHORT,0.00687,0.0204,1.13778,1.11811,0.01967,0.9522,UPPER_THIRD,0,0,0,1,2019-06-23T21:05:00Z,0,STOP,2019-06-23T21:05:00Z,1.13712,3,2.64,-1.4,-1.23,0.5,-1.9,-1.67
2019-06-28_2019-06-30,EURUSD.DWX,IS,2019-06-28T20:50:00Z,2019-06-30T21:05:00Z,1.13693,1.136,-0.00093,-9.3,-1,LONG,0.00574,0.1621,1.1412,1.13442,0.00678,0.3702,MIDDLE_THIRD,0,0,1,1,2019-06-30T23:00:00Z,115,FILL,2019-06-30T23:00:00Z,1.13693,0.9,0.79,9.3,8.19,0.5,8.8,7.75
2019-07-05_2019-07-07,EURUSD.DWX,IS,2019-07-05T20:50:00Z,2019-07-07T21:05:00Z,1.12258,1.1221,-0.00048,-4.8,-1,LONG,0.00588,0.0816,1.13711,1.12073,0.01638,0.1129,LOWER_THIRD,0,0,1,1,2019-07-07T21:20:00Z,15,FILL,2019-07-07T21:20:00Z,1.12258,0,0,4.8,4.28,0.5,4.3,3.83
2019-07-12_2019-07-14,EURUSD.DWX,IS,2019-07-12T20:50:00Z,2019-07-14T21:05:00Z,1.12697,1.12658,-0.00039,-3.9,-1,LONG,0.00474,0.0823,1.12857,1.11932,0.00925,0.827,UPPER_THIRD,1,0,1,1,2019-07-14T21:20:00Z,15,FILL,2019-07-14T21:20:00Z,1.12697,2.9,2.57,3.9,3.46,0.5,3.4,3.02
