event_id,event_time_utc,event_names,symbol,pre_high,pre_low,pre_range_pts,post_high,post_low,post_range_pts,expansion_ratio,breakout_dir,entry_price,mfe_15m_pts,mae_15m_pts,mfe_30m_pts,mae_30m_pts,mfe_60m_pts,mae_60m_pts,gross_pnl_pts,net_pnl_pts,era
E2_00921,2022-06-16T12:30:00Z,Initial Jobless Claims,SP500.DWX,3725.8,3697.9,27.9,3731.3,3704.4,26.9,0.9642,1,3725.8,10.7,3,10.7,7.9,10.7,16.2,-20.7,-21.7,IS
E2_00922,2022-06-23T12:30:00Z,Initial Jobless Claims,SP500.DWX,3796.2,3781.4,14.8,3789.9,3773.1,16.8,1.1351,-1,3781.4,0.1,7.8,0.1,8.4,8.4,8.4,-1.7,-2.7,IS
E2_00923,2022-06-30T12:30:00Z,Initial Jobless Claims,SP500.DWX,3772.6,3760.2,12.4,3783.4,3765.9,17.5,1.4113,1,3772.6,14.5,0.1,14.5,1.1,14.5,3,4.2,3.2,IS
E2_00924,2022-07-07T12:30:00Z,Initial Jobless Claims,SP500.DWX,3865.1,3853.5,11.6,3867.8,3857,10.8,0.931,0,,3.9,3.4,6.8,3.4,7.4,3.4,0,0,IS
E2_00925,2022-07-08T12:30:00Z,Nonfarm Payrolls,SP500.DWX,3903.4,3894.7,8.7,3899.9,3866.8,33.1,3.8046,-1,3894.7,0.1,24.2,0.1,33,0.1,33,8.7,7.7,IS
E2_00926,2022-07-13T12:30:00Z,CPI m/m,SP500.DWX,3854.9,3828.1,26.8,3805.8,3751.4,54.4,2.0299,-1,3828.1,0.9,49.2,0.9,53.5,0.9,53.5,63.6,62.6,IS
E2_00927,2022-07-14T12:30:00Z,Initial Jobless Claims,SP500.DWX,3758.9,3742.4,16.5,3762.7,3743.3,19.4,1.1758,1,3758.9,11.7,7.7,11.7,7.7,11.7,7.7,-10.2,-11.2,IS
E2_00928,2022-07-15T12:30:00Z,Retail Sales m/m,SP500.DWX,3807.3,3792,15.3,3839.9,3783,56.9,3.719,0,3799.65,15.6,11.4,36.6,11.4,45.5,11.4,-7.65,-8.65,IS
E2_00929,2022-07-21T12:30:00Z,Initial Jobless Claims,SP500.DWX,3967.2,3945.9,21.3,3976,3950,26,1.2207,1,3967.2,17.6,2.1,17.6,2.1,17.6,8.4,-15.2,-16.2,IS
E2_00930,2022-07-27T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,3978.4,3970.1,8.3,4021,3967.4,53.6,6.4578,0,3974.25,12.5,7.9,12.5,7.9,45.3,8.3,-4.15,-5.15,IS
E2_00931,2022-07-28T12:30:00Z,Initial Jobless Claims,SP500.DWX,4015.2,4009.7,5.5,4033,4002.6,30.4,5.5273,0,4012.45,10.1,9.4,17,9.4,21,9.4,-2.75,-3.75,IS
E2_00932,2022-08-04T12:30:00Z,Initial Jobless Claims,SP500.DWX,4164.5,4155.3,9.2,4166.5,4151.7,14.8,1.6087,0,,4.2,2.8,6.3,2.8,6.3,8.5,0,0,IS
E2_00933,2022-08-05T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4160.9,4150,10.9,4158.8,4103.1,55.7,5.1101,-1,4150,0.2,41.6,0.2,55.5,0.2,55.5,42.8,41.8,IS
E2_00934,2022-08-10T12:30:00Z,CPI m/m,SP500.DWX,4146.9,4134,12.9,4201.5,4138.1,63.4,4.9147,1,4146.9,62.6,0.5,62.9,0.5,62.9,0.5,51.9,50.9,IS
E2_00935,2022-08-11T12:30:00Z,Initial Jobless Claims,SP500.DWX,4235.6,4223.3,12.3,4245.1,4230.3,14.8,1.2033,1,4235.6,9.3,4.3,10.5,4.3,10.5,4.3,4,3,IS
E2_00936,2022-08-17T12:30:00Z,Retail Sales m/m,SP500.DWX,4275.5,4268.1,7.4,4274.7,4264.7,10,1.3514,-1,4268.1,4.1,5.9,4.1,5.9,4.1,5.9,0.6,-0.4,IS
E2_00937,2022-08-18T12:30:00Z,Initial Jobless Claims,SP500.DWX,4291,4276.7,14.3,4283.1,4274.6,8.5,0.5944,-1,4276.7,0.6,6,0.6,6,0.6,7.9,0.8,-0.2,IS
E2_00938,2022-08-25T12:30:00Z,Initial Jobless Claims,SP500.DWX,4170.3,4162.1,8.2,4165.4,4154.8,10.6,1.2927,-1,4162.1,0.6,8.7,0.6,10,0.6,10,4.1,3.1,IS
E2_00939,2022-09-01T12:30:00Z,Initial Jobless Claims,SP500.DWX,3947.3,3934.5,12.8,3940,3924.6,15.4,1.2031,-1,3934.5,2.8,9.8,2.8,9.8,2.8,12.6,3.3,2.3,IS
E2_00940,2022-09-02T12:30:00Z,Nonfarm Payrolls,SP500.DWX,3973.9,3960,13.9,4007.8,3964.8,43,3.0935,1,3973.9,29.2,6.6,29.2,6.6,36.4,6.6,31.3,30.3,IS
E2_00941,2022-09-08T12:30:00Z,Initial Jobless Claims,SP500.DWX,3989,3974,15,3981.1,3952.6,28.5,1.9,-1,3974,0.1,14.1,0.1,18.9,0.1,28.4,19.3,18.3,IS
E2_00942,2022-09-13T12:30:00Z,CPI m/m,SP500.DWX,4149.6,4141.1,8.5,4145.9,4015.5,130.4,15.3412,-1,4141.1,0,106.4,0,121.5,0,130.4,118.3,117.3,IS
E2_00943,2022-09-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,SP500.DWX,3951.4,3935.1,16.3,3949.9,3929.9,20,1.227,-1,3935.1,9.8,4.5,12.7,4.5,12.7,7.3,3.7,2.7,IS
E2_00944,2022-09-21T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,3889.2,3873.3,15.9,3909.9,3819,90.9,5.717,-1,3873.3,2.1,67.6,2.1,67.6,23.3,67.6,-18.3,-19.3,IS
E2_00945,2022-09-22T12:30:00Z,Initial Jobless Claims,SP500.DWX,3802.8,3777.6,25.2,3807.4,3779,28.4,1.127,0,,6.3,8.4,12.9,8.4,12.9,15.5,0,0,IS
E2_00946,2022-09-29T12:30:00Z,Initial Jobless Claims,SP500.DWX,3697.3,3676.4,20.9,3687.5,3659.9,27.6,1.3206,-1,3676.4,0.1,27.5,0.1,27.5,0.1,27.5,-4.4,-5.4,IS
E2_00947,2022-10-06T12:30:00Z,Initial Jobless Claims,SP500.DWX,3771.5,3757,14.5,3784.2,3764.4,19.8,1.3655,1,3771.5,16.2,0.2,16.2,0.2,16.2,3.6,-4.2,-5.2,IS
E2_00948,2022-10-07T12:30:00Z,Nonfarm Payrolls,SP500.DWX,3750.9,3739.2,11.7,3729.2,3687.3,41.9,3.5812,-1,3739.2,19,11.8,19,22.9,19,22.9,38.3,37.3,IS
E2_00949,2022-10-13T12:30:00Z,CPI m/m;Initial Jobless Claims,SP500.DWX,3631.4,3601.1,30.3,3542.3,3494,48.3,1.5941,-1,3601.1,2.8,39,2.8,42.5,2.8,45.5,97.8,96.8,IS
E2_00950,2022-10-14T12:30:00Z,Retail Sales m/m,SP500.DWX,3685.8,3663.1,22.7,3724.2,3664.7,59.5,2.6211,0,,9.4,9.9,49.6,9.9,49.6,9.9,0,0,IS
E2_00951,2022-10-20T12:30:00Z,Initial Jobless Claims,SP500.DWX,3719.8,3699.3,20.5,3721.3,3685,36.3,1.7707,0,3709.55,7,23.7,7,28.6,7,29.3,-10.25,-11.25,IS
E2_00952,2022-10-27T12:30:00Z,Initial Jobless Claims,SP500.DWX,3839.5,3827.1,12.4,3858.3,3833.1,25.2,2.0323,1,3839.5,18,2.5,18,3.7,21.5,3.7,4,3,IS
E2_00953,2022-11-02T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,3851.8,3832.6,19.2,3898.9,3802,96.9,5.0469,1,3851.8,47.1,12.4,47.1,12.4,53.3,43.6,-34.2,-35.2,IS
E2_00954,2022-11-03T12:30:00Z,Initial Jobless Claims,SP500.DWX,3740.9,3729.1,11.8,3735.8,3720.1,15.7,1.3305,-1,3729.1,3.2,7.4,3.2,11.6,3.2,12.5,3.3,2.3,IS
E2_00955,2022-11-04T12:30:00Z,Nonfarm Payrolls,SP500.DWX,3752.9,3738.2,14.7,3779.6,3705.3,74.3,5.0544,0,3745.55,20.2,36.6,25.5,36.6,37.7,36.6,-7.35,-8.35,IS
E2_00956,2022-11-10T13:30:00Z,CPI m/m;Initial Jobless Claims,SP500.DWX,3766,3755.8,10.2,3889.8,3760.7,129.1,12.6569,1,3766,110.8,0,116.6,0,129.1,0,122.9,121.9,IS
E2_00957,2022-11-16T13:30:00Z,Retail Sales m/m,SP500.DWX,3997,3988.5,8.5,3997.6,3975.6,22,2.5882,-1,3988.5,3,13.3,6.1,13.3,6.1,15.9,10.5,9.5,IS
E2_00958,2022-11-17T13:30:00Z,Initial Jobless Claims,SP500.DWX,3937.9,3915.6,22.3,3927,3908.2,18.8,0.843,-1,3915.6,5,8.7,5,11.7,5,13.8,2.9,1.9,IS
E2_00959,2022-11-23T13:30:00Z,Initial Jobless Claims,SP500.DWX,4014.6,4005.1,9.5,4009.5,3997.9,11.6,1.2211,-1,4005.1,4.3,5.6,4.3,7.3,4.3,7.3,3.1,2.1,IS
E2_00960,2022-12-01T13:30:00Z,Initial Jobless Claims,SP500.DWX,4090.7,4078.4,12.3,4102.8,4078.9,23.9,1.9431,1,4090.7,14,9.9,14,9.9,14,9.9,2.1,1.1,IS
E2_00961,2022-12-02T13:30:00Z,Nonfarm Payrolls,SP500.DWX,4081.9,4071.9,10,4073.4,4004.9,68.5,6.85,-1,4071.9,0,68.5,0,68.5,0,68.5,46.1,45.1,IS
E2_00962,2022-12-08T13:30:00Z,Initial Jobless Claims,SP500.DWX,3956,3944.4,11.6,3965.9,3952.1,13.8,1.1897,1,3956,11.8,1.9,11.8,1.9,11.8,2,-1.3,-2.3,IS
E2_00963,2022-12-13T13:30:00Z,CPI m/m,SP500.DWX,4058.1,4017.5,40.6,4136.3,3980,156.3,3.8498,0,4037.8,100.3,56,100.3,56,100.3,56,-20.3,-21.3,IS
E2_00964,2022-12-14T19:00:00Z,Fed Interest Rate Decision,SP500.DWX,4061.1,4042.7,18.4,4056.2,3969.2,87,4.7283,-1,4042.7,1.6,60.6,1.6,60.6,1.6,85.4,47.4,46.4,IS
E2_00965,2022-12-15T13:30:00Z,Retail Sales m/m;Initial Jobless Claims,SP500.DWX,3968.1,3949.4,18.7,3959.1,3940.9,18.2,0.9733,-1,3949.4,7.6,8.1,7.6,10.4,7.6,10.6,1.5,0.5,IS
E2_00966,2022-12-22T13:30:00Z,Initial Jobless Claims,SP500.DWX,3873.4,3867.4,6,3868.6,3845,23.6,3.9333,-1,3867.4,1,15.1,1,22.6,1,22.6,20.5,19.5,IS
E2_00967,2022-12-29T13:30:00Z,Initial Jobless Claims,SP500.DWX,3805.4,3799.4,6,3816.9,3801.6,15.3,2.55,1,3805.4,14.3,0.7,14.6,0.7,14.6,0.7,6.9,5.9,IS
E2_00968,2023-01-05T13:30:00Z,Initial Jobless Claims,SP500.DWX,3864.8,3837.2,27.6,3841.9,3823.3,18.6,0.6739,-1,3837.2,0.7,12.4,0.7,12.4,0.7,17.9,5.1,4.1,IS
E2_00969,2023-01-06T13:30:00Z,Nonfarm Payrolls,SP500.DWX,3811.1,3798.9,12.2,3855.7,3799.9,55.8,4.5738,1,3811.1,48.1,2.4,53.4,2.4,53.4,2.4,29.8,28.8,IS
E2_00970,2023-01-12T13:30:00Z,CPI m/m;Initial Jobless Claims,SP500.DWX,3994.6,3974.4,20.2,4002.4,3935.2,67.2,3.3267,-1,3974.4,35.5,17.3,46.4,17.3,49.9,17.3,-6.1,-7.1,IS
E2_00971,2023-01-18T13:30:00Z,Retail Sales m/m,SP500.DWX,4007.4,4000.2,7.2,4015.9,3994.4,21.5,2.9861,0,4003.8,12.6,8.9,12.6,8.9,12.6,8.9,-3.6,-4.6,IS
E2_00972,2023-01-19T13:30:00Z,Initial Jobless Claims,SP500.DWX,3900.4,3893.6,6.8,3906.4,3890.6,15.8,2.3235,-1,3893.6,0.2,8.4,3.9,8.4,7.4,8.4,-12.8,-13.8,IS
E2_00973,2023-01-26T13:30:00Z,Initial Jobless Claims,SP500.DWX,4043.3,4027.2,16.1,4049.9,4023.8,26.1,1.6211,0,4035.25,5.6,14,6.2,14,12.1,14,-8.05,-9.05,IS
E2_00974,2023-02-01T19:00:00Z,Fed Interest Rate Decision,SP500.DWX,4067.9,4053.7,14.2,4117.3,4037.1,80.2,5.6479,0,4060.8,13,19.9,13,19.9,55.6,24.6,-7.1,-8.1,IS
E2_00975,2023-02-02T13:30:00Z,Initial Jobless Claims,SP500.DWX,4151,4134,17,4164.2,4146.6,17.6,1.0353,1,4151,5.2,1.4,14.2,1.4,16.2,1.4,10.2,9.2,IS
E2_00976,2023-02-03T13:30:00Z,Nonfarm Payrolls,SP500.DWX,4163.6,4150.6,13,4160.3,4121.9,38.4,2.9538,-1,4150.6,0.5,31.9,0.5,35.1,0.5,37.9,20.6,19.6,IS
E2_00977,2023-02-09T13:30:00Z,Initial Jobless Claims,SP500.DWX,4153,4147,6,4157.3,4149.8,7.5,1.25,1,4153,6.1,0.1,7.4,0.1,7.4,0.1,3.5,2.5,IS
E2_00978,2023-02-14T13:30:00Z,CPI m/m,SP500.DWX,4156.6,4147.6,9,4177.5,4121.9,55.6,6.1778,0,4152.1,27.1,26.5,27.1,26.5,27.1,28.5,-4.5,-5.5,IS
E2_00979,2023-02-15T13:30:00Z,Retail Sales m/m,SP500.DWX,4129.9,4116.9,13,4126.8,4107.4,19.4,1.4923,-1,4116.9,7.9,7.1,12.3,7.1,12.3,7.1,4.4,3.4,IS
E2_00980,2023-02-16T13:30:00Z,Initial Jobless Claims,SP500.DWX,4140.5,4129.5,11,4131.1,4093,38.1,3.4636,-1,4129.5,0,21.2,0,32.2,0,38.1,34.3,33.3,IS
E2_00981,2023-02-23T13:30:00Z,Initial Jobless Claims,SP500.DWX,4017.7,4010.9,6.8,4023.2,4005.1,18.1,2.6618,0,4014.3,3.2,10.2,3.2,10.2,7.9,10.2,-3.4,-4.4,IS
E2_00982,2023-03-02T13:30:00Z,Initial Jobless Claims,SP500.DWX,3939.9,3933.1,6.8,3935,3925.8,9.2,1.3529,-1,3933.1,0,9.2,0,9.2,0,9.2,2.3,1.3,IS
E2_00983,2023-03-09T13:30:00Z,Initial Jobless Claims,SP500.DWX,3984.2,3978.2,6,4005.7,3980.6,25.1,4.1833,1,3984.2,18,0,19.6,0,25.1,0,16.5,15.5,IS
E2_00984,2023-03-10T13:30:00Z,Nonfarm Payrolls,SP500.DWX,3918,3905.7,12.3,3941,3895,46,3.7398,0,3911.85,28.5,17.5,28.5,17.5,28.5,17.5,-6.15,-7.15,IS
E2_00985,2023-03-14T12:30:00Z,CPI m/m,SP500.DWX,3893.8,3881.1,12.7,3910.6,3854.7,55.9,4.4016,0,3887.45,23.1,27.3,23.5,27.3,28.6,27.3,-6.35,-7.35,IS
E2_00986,2023-03-15T12:30:00Z,Retail Sales m/m,SP500.DWX,3859.8,3844.6,15.2,3867.7,3833,34.7,2.2829,0,3852.2,14.3,14.1,14.3,20.4,14.3,20.4,-7.6,-8.6,IS
E2_00987,2023-03-16T12:30:00Z,Initial Jobless Claims,SP500.DWX,3895.3,3879,16.3,3895,3864.9,30.1,1.8466,-1,3879,3.4,14.6,3.4,15.2,3.4,26.7,9.9,8.9,IS
E2_00988,2023-03-22T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4006.2,3992,14.2,4043.8,3992.8,51,3.5915,1,4006.2,31.8,0.6,31.8,0.6,39.8,11.2,-2.2,-3.2,IS
E2_00989,2023-03-23T12:30:00Z,Initial Jobless Claims,SP500.DWX,3965.2,3955.7,9.5,3967.2,3953,14.2,1.4947,0,,3.1,2.7,7.6,2.7,8.3,5.9,0,0,IS
E2_00990,2023-03-30T12:30:00Z,Initial Jobless Claims,SP500.DWX,4056,4050.4,5.6,4059.6,4049.2,10.4,1.8571,0,4053.2,7.5,1.7,8,1.7,8.7,1.7,-2.8,-3.8,IS
E2_00991,2023-04-06T12:30:00Z,Initial Jobless Claims,SP500.DWX,4098.4,4089.7,8.7,4092.7,4080.4,12.3,1.4138,-1,4089.7,2.4,4.7,2.4,5.1,2.4,9.9,7.3,6.3,IS
E2_00992,2023-04-12T12:30:00Z,CPI m/m,SP500.DWX,4124,4114.4,9.6,4155.5,4116.4,39.1,4.0729,1,4124,38.8,0.3,38.8,0.3,38.8,0.3,12.3,11.3,IS
E2_00993,2023-04-13T12:30:00Z,Initial Jobless Claims,SP500.DWX,4103.7,4095.9,7.8,4114.8,4097.6,17.2,2.2051,1,4103.7,12.5,4.7,12.5,4.7,12.5,4.7,4.5,3.5,IS
E2_00994,2023-04-14T12:30:00Z,Retail Sales m/m,SP500.DWX,4155.3,4147.3,8,4155.7,4140.8,14.9,1.8625,0,4151.3,3.6,8.8,3.6,11.3,3.6,11.3,-4,-5,IS
E2_00995,2023-04-20T12:30:00Z,Initial Jobless Claims,SP500.DWX,4133.5,4123.7,9.8,4132,4125.2,6.8,0.6939,0,,2.6,3.3,3.5,3.3,3.5,3.3,0,0,IS
E2_00996,2023-04-27T12:30:00Z,Initial Jobless Claims,SP500.DWX,4088,4080.7,7.3,4089.5,4074.2,15.3,2.0959,0,4084.35,4.5,10.8,4.5,10.8,4.5,10.8,-3.65,-4.65,IS
E2_00997,2023-05-03T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4140.3,4133.8,6.5,4153,4117.5,35.5,5.4615,0,4137.05,11.7,10.6,11.9,10.6,16.6,18.9,-3.25,-4.25,IS
E2_00998,2023-05-04T12:30:00Z,Initial Jobless Claims,SP500.DWX,4084,4073.4,10.6,4088,4076.6,11.4,1.0755,1,4084,7.5,3.9,7.5,3.9,7.5,3.9,-2.4,-3.4,IS
E2_00999,2023-05-05T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4094.4,4088.7,5.7,4101.7,4080.7,21,3.6842,0,4091.55,3.7,11.1,8.1,11.1,9.9,11.1,-2.85,-3.85,IS
E2_01000,2023-05-10T12:30:00Z,CPI m/m,SP500.DWX,4121.5,4115.8,5.7,4161.8,4117,44.8,7.8596,1,4121.5,36.6,0,40.7,0,44.8,0,30.2,29.2,IS
E2_01001,2023-05-11T12:30:00Z,Initial Jobless Claims,SP500.DWX,4151.2,4133.2,18,4146.7,4125.2,21.5,1.1944,0,,6.4,4.3,6.4,5.9,6.4,15.1,0,0,IS
E2_01002,2023-05-16T12:30:00Z,Retail Sales m/m,SP500.DWX,4135.2,4132,3.2,4137.6,4126.2,11.4,3.5625,0,4133.6,3.2,7.1,3.2,7.7,3.2,8.2,-1.6,-2.6,IS
E2_01003,2023-05-18T12:30:00Z,Initial Jobless Claims,SP500.DWX,4170.3,4164.2,6.1,4167.3,4150.2,17.1,2.8033,-1,4164.2,1.1,5.2,1.1,13,1.1,16,8.1,7.1,IS
E2_01004,2023-05-25T12:30:00Z,Initial Jobless Claims,SP500.DWX,4152.7,4138.2,14.5,4159,4143.5,15.5,1.069,1,4152.7,10.5,4.2,10.5,4.2,11.3,4.2,0.3,-0.7,IS
E2_01005,2023-06-01T12:30:00Z,Initial Jobless Claims,SP500.DWX,4193.8,4183.6,10.2,4192.3,4181.8,10.5,1.0294,-1,4183.6,6.4,3.6,6.4,4.1,6.4,4.1,-1.5,-2.5,IS
E2_01006,2023-06-02T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4246.8,4238,8.8,4250.5,4229.9,20.6,2.3409,0,4242.4,10.1,10.2,10.1,10.2,10.4,10.2,-4.4,-5.4,IS
E2_01007,2023-06-08T12:30:00Z,Initial Jobless Claims,SP500.DWX,4273.6,4265.9,7.7,4276.1,4267.5,8.6,1.1169,1,4273.6,7.3,0.8,7.3,0.8,7.3,1.3,-4.1,-5.1,IS
E2_01008,2023-06-13T12:30:00Z,CPI m/m,SP500.DWX,4352.9,4346.1,6.8,4373.6,4340.5,33.1,4.8676,0,4349.5,11.4,11.4,17.2,11.4,21.7,11.4,-3.4,-4.4,IS
E2_01009,2023-06-14T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4387,4375.4,11.6,4378.5,4341.7,36.8,3.1724,-1,4375.4,0,36.8,0,36.8,0,36.8,6.2,5.2,IS
E2_01010,2023-06-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,SP500.DWX,4363.2,4356.7,6.5,4369.3,4351.4,17.9,2.7538,-1,4356.7,5.3,5.4,7.1,5.4,12.5,5.4,-9.3,-10.3,IS
E2_01011,2023-06-22T12:30:00Z,Initial Jobless Claims,SP500.DWX,4361.2,4354.8,6.4,4365.6,4356.6,9,1.4063,1,4361.2,6.2,0,6.2,1.1,6.2,2.8,-1.9,-2.9,IS
E2_01012,2023-06-29T12:30:00Z,Initial Jobless Claims,SP500.DWX,4398.6,4393.6,5,4402.3,4377.2,25.1,5.02,0,4396.1,5.8,4.4,5.8,10.4,5.8,19.3,-2.5,-3.5,IS
E2_01013,2023-07-06T12:30:00Z,Initial Jobless Claims,SP500.DWX,4435.6,4421.7,13.9,4423.6,4410.6,13,0.9353,-1,4421.7,1,9,1,12,1,12,8.8,7.8,IS
E2_01014,2023-07-07T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4414.1,4409.9,4.2,4422.6,4400.3,22.3,5.3095,0,4412,9.1,9.9,9.1,9.9,9.1,13.2,-2.1,-3.1,IS
E2_01015,2023-07-12T12:30:00Z,CPI m/m,SP500.DWX,4457.8,4453,4.8,4486.3,4454.9,31.4,6.5417,1,4457.8,26.4,0.2,26.4,0.2,31.2,0.2,25.6,24.6,IS
E2_01016,2023-07-13T12:30:00Z,Initial Jobless Claims,SP500.DWX,4494.9,4490.9,4,4496.7,4487.7,9,2.25,0,4492.9,3.5,5.3,3.5,5.3,3.7,5.3,-2,-3,IS
E2_01017,2023-07-18T12:30:00Z,Retail Sales m/m,SP500.DWX,4525.2,4522,3.2,4525.4,4517.6,7.8,2.4375,0,4523.6,1.6,5.4,1.6,6.2,1.6,6.2,-1.6,-2.6,IS
E2_01018,2023-07-20T12:30:00Z,Initial Jobless Claims,SP500.DWX,4565.5,4560.3,5.2,4561.3,4552.8,8.5,1.6346,-1,4560.3,0.3,3.7,0.3,4.2,0.3,8.2,2.3,1.3,IS
E2_01019,2023-07-26T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4562,4558.1,3.9,4587.4,4554.4,33,8.4615,0,4560.05,7.7,5.3,7.7,5.3,27.7,5.3,-1.95,-2.95,IS
E2_01020,2023-07-27T12:30:00Z,Initial Jobless Claims,SP500.DWX,4605.2,4599.4,5.8,4611.4,4601.8,9.6,1.6552,1,4605.2,7,1.9,7.7,1.9,7.7,1.9,1.2,0.2,IS
E2_01021,2023-08-03T12:30:00Z,Initial Jobless Claims,SP500.DWX,4509.2,4498.2,11,4507.2,4493,14.2,1.2909,-1,4498.2,7.7,2.1,8.2,2.1,8.2,6,4.5,3.5,IS
E2_01022,2023-08-04T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4511.3,4500.6,10.7,4522,4495.1,26.9,2.514,0,4505.95,8.2,13.8,12.4,13.8,13.1,13.8,-5.35,-6.35,IS
E2_01023,2023-08-10T12:30:00Z,CPI m/m;Initial Jobless Claims,SP500.DWX,4496.8,4487.8,9,4508.4,4478.1,30.3,3.3667,0,4492.3,17.4,12.9,17.4,12.9,17.4,12.9,-4.5,-5.5,IS
E2_01024,2023-08-15T12:30:00Z,Retail Sales m/m,SP500.DWX,4468.1,4456.9,11.2,4473.7,4455.9,17.8,1.5893,-1,4456.9,4.2,7.8,4.2,7.8,10,7.8,-16.3,-17.3,IS
E2_01025,2023-08-17T12:30:00Z,Initial Jobless Claims,SP500.DWX,4417.8,4414.2,3.6,4422.8,4415,7.8,2.1667,1,4417.8,6.9,0.9,6.9,0.9,6.9,0.9,1.5,0.5,IS
E2_01026,2023-08-24T12:30:00Z,Initial Jobless Claims,SP500.DWX,4465.6,4454.3,11.3,4459.3,4452.8,6.5,0.5752,-1,4454.3,1.1,4.4,1.4,5.1,1.4,5.1,0.3,-0.7,IS
E2_01027,2023-08-31T12:30:00Z,Initial Jobless Claims,SP500.DWX,4532.5,4522.5,10,4534.5,4520.2,14.3,1.43,1,4532.5,3.9,5.1,3.9,5.6,3.9,10.4,-11.5,-12.5,IS
E2_01028,2023-09-01T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4528.5,4524,4.5,4541.2,4522.3,18.9,4.2,0,4526.25,13.2,4.5,13.2,4.5,14.4,4.5,-2.25,-3.25,IS
E2_01029,2023-09-07T12:30:00Z,Initial Jobless Claims,SP500.DWX,4452.8,4445.3,7.5,4448.3,4431.9,16.4,2.1867,-1,4445.3,0,12.8,0,16.4,0,16.4,10.3,9.3,IS
E2_01030,2023-09-13T12:30:00Z,CPI m/m,SP500.DWX,4470.4,4463.2,7.2,4473.7,4449.7,24,3.3333,0,4466.8,4.7,17.4,6.6,17.4,6.6,17.4,-3.6,-4.6,IS
E2_01031,2023-09-14T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,SP500.DWX,4493.4,4485.7,7.7,4501.4,4481.7,19.7,2.5584,-1,4485.7,0,9,4.2,9,10.7,9,-10.5,-11.5,IS
E2_01032,2023-09-20T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4460.6,4451.2,9.4,4457.5,4434.7,22.8,2.4255,-1,4451.2,0,15.9,0,15.9,5.9,16.9,13.1,12.1,IS
E2_01033,2023-09-21T12:30:00Z,Initial Jobless Claims,SP500.DWX,4373.5,4366.5,7,4374.2,4361.5,12.7,1.8143,-1,4366.5,0,6.8,0.7,6.8,5.9,6.8,-7.5,-8.5,IS
E2_01034,2023-09-28T12:30:00Z,Initial Jobless Claims,SP500.DWX,4283.5,4267.7,15.8,4290.5,4265.9,24.6,1.557,1,4283.5,9.9,4.7,9.9,14.7,9.9,14.7,-13.9,-14.9,IS
E2_01035,2023-10-05T12:30:00Z,Initial Jobless Claims,SP500.DWX,4268.1,4257.7,10.4,4261.7,4244.2,17.5,1.6827,-1,4257.7,1.1,16.4,1.1,16.4,1.1,16.4,0.9,-0.1,IS
E2_01036,2023-10-06T12:30:00Z,Nonfarm Payrolls,SP500.DWX,4264.8,4257.7,7.1,4259.7,4208.3,51.4,7.2394,-1,4257.7,0.2,45.2,0.2,51.2,0.2,51.2,26.4,25.4,IS
E2_01037,2023-10-12T12:30:00Z,CPI m/m;Initial Jobless Claims,SP500.DWX,4398.4,4392.1,6.3,4396.5,4376.2,20.3,3.2222,-1,4392.1,0.1,20.2,0.1,20.2,0.1,20.2,10.5,9.5,IS
E2_01038,2023-10-17T12:30:00Z,Retail Sales m/m,SP500.DWX,4364.4,4357.2,7.2,4358.6,4339.7,18.9,2.625,-1,4357.2,0,6.2,0,10.4,0,18.9,16.8,15.8,IS
E2_01039,2023-10-19T12:30:00Z,Initial Jobless Claims,SP500.DWX,4315.8,4306.3,9.5,4324.5,4308.4,16.1,1.6947,1,4315.8,8.8,5.7,8.8,5.7,10.4,5.7,4.2,3.2,IS
E2_01040,2023-10-26T12:30:00Z,Initial Jobless Claims,SP500.DWX,4162.4,4150.3,12.1,4180.2,4154.3,25.9,2.1405,1,4162.4,12.9,6.1,17.4,6.1,19.8,6.1,12.3,11.3,IS
E2_01041,2023-11-01T18:00:00Z,Fed Interest Rate Decision,SP500.DWX,4216.5,4206.1,10.4,4229.9,4203.2,26.7,2.5673,1,4216.5,8.6,4.7,8.6,7.6,16.8,9.9,9.5,8.5,IS
E2_01042,2023-11-02T12:30:00Z,Initial Jobless Claims,SP500.DWX,4271.1,4260.5,10.6,4281,4269.7,11.3,1.066,1,4271.1,7.7,0.2,11.1,0.2,11.1,0.2,6.3,5.3,IS
